ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1767753969,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.0071828760235533,0.007183391997694782,14.814814814814813,63.33333333333275,1,0,1
2026-01-07 02:46:18,SOLUSDC,BUY_FILLED,BUY,0.717,139.27,MOM,,aggressive,0,,,,,,,
2026-01-07 02:51:37,SOLUSDC,SELL_FILLED,SELL,0.716,139.51000000000002,TIME,0.17184000000000652,aggressive,0,,,,,,,
1767754307,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007168458781355487,0.050204403643400404,3.5398230088495577,65.75342465753383,1,0,1
1767754323,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007168458781355487,0.0,3.076923076923077,65.98639455782248,1,0,1
1767754338,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007165376898818361,0.04301075268817368,18.51851851851852,67.32026143790787,1,0,1
1767754353,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007166403898537572,-0.014330753797657088,3.7037037037037033,66.88741721854282,1,0,1
1767754368,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007167944950196636,-0.04298918105610251,0.0,66.4429530201338,1,0,1
1767754384,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007164863509363995,0.02866767003511219,21.428571428571427,57.98319327731047,1,0,0
1767754400,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,0,0.007152564194257138,0.17195672422441005,29.166666666666668,65.98639455782248,1,0,1
1767754415,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.0071530758225972135,-0.07862197126723267,13.636363636363635,65.03496503496461,1,0,1
1767754430,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007151029748277249,0.02861230329040918,10.714285714285714,66.21621621621536,1,0,1
1767754446,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007158708568967647,-0.09297668430839326,7.4074074074074066,67.44186046511628,1,0,1
1767754461,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007158196134587922,-0.014314342971664923,11.11111111111111,66.92307692307594,1,0,1
1767754476,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007159221076740338,0.0,11.538461538461538,66.41221374045753,1,0,1
1767754491,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007156147130378492,0.028632784538310998,16.0,69.29133858267694,1,0,1
1767754507,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007156147130378492,0.0,11.11111111111111,74.16666666666684,1,1,1
1767754522,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007156659271465918,-0.014311270125230934,6.896551724137931,73.5537190082652,1,1,1
1767754537,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007159221076740338,-0.05008944543827777,3.7037037037037033,70.07874015748091,1,1,1
1767754552,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007154611146877658,0.057269668551802204,18.51851851851852,75.20661157024774,1,1,1
1767754567,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,0,0.007152052639121247,0.03577305573440863,17.24137931034483,73.91304347826001,1,1,1
2026-01-07 02:56:16,SOLUSDC,BUY_FILLED,BUY,0.714,139.88,MOM,,aggressive,0,,,,,,,
