ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1767723481,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,strict,1,0.007255314517877751,0.0,0.0,73.15436241610767,1,0,1
1767723512,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,strict,1,0.007260582298714389,-0.07255314517886,4.166666666666666,69.23076923076994,1,0,1
1767723542,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,strict,1,0.007257420712692741,0.04356349379220379,10.416666666666668,70.21276595744763,1,0,1
1767723572,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,strict,1,0.007265857734498951,-0.11611873140285696,12.5,62.264150943396665,1,0,1
1767723602,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,strict,1,0.007266913741727276,-0.014531715468997902,6.521739130434782,57.04225352112742,1,0,1
1767723631,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007264274298990923,0.0,0.0,58.62068965517248,1,0,1
1767723646,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007264802034137962,-0.007264274298990923,8.0,58.62068965517248,1,0,1
1767723661,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007265857734498951,-0.029054986562062936,3.0303030303030303,54.74452554744508,1,0,1
1767723676,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007262691553483118,0.029059208136572496,16.666666666666664,56.834532374100704,1,0,1
1767723692,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00726532984598905,-0.00726480203415861,12.5,55.14705882353001,1,0,1
1767723707,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00726216412492326,-0.021781746896101895,15.151515151515152,56.834532374100704,1,0,1
1767723722,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007266913741727276,-0.07987220447283272,0.0,55.555555555555785,1,0,1
1767723738,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007266385699746334,-0.007265857734498951,10.0,55.555555555555785,1,0,1
1767723753,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007267441860479162,0.0,9.375,55.14705882353001,1,0,1
1767723768,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00727802037845044,-0.14534883720929406,3.125,47.77070063694288,1,0,1
1767723783,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007281730139074422,-0.11637209978907308,17.24137931034483,47.79874213836504,1,0,1
1767723798,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007277490721192712,0.05096839959224783,21.21212121212121,50.29940119760451,1,0,1
1767723814,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007281730139074422,-0.043671300676886134,21.21212121212121,47.46835443037937,1,0,1
1767723829,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007279079924290948,-0.007278550112810908,12.121212121212121,48.44720496894376,1,0,1
1767723844,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007280139778677129,-0.029112081513822448,17.857142857142858,48.42767295597538,1,0,1
1767723859,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007280669821637661,-0.014559219625835503,9.67741935483871,48.12499999999995,1,0,1
1767723875,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007284912945283678,-0.05824535857297712,6.25,45.29411764705897,0,0,1
1767723890,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007284382284375658,-0.007283851700772748,18.75,45.833333333333755,0,0,1
1767723906,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007285443683534408,0.029150269639988367,22.58064516129032,42.13836477987437,0,0,1
1767723921,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007284382284375658,-0.029129041654523773,6.25,42.67515923566921,0,0,1
1767723936,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007287567409991915,-0.02914177473407551,12.903225806451612,41.8750000000004,0,0,1
1767723951,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007284912945283678,0.02914814544926071,16.129032258064516,42.67515923566921,0,0,1
1767723967,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007285974499082626,0.014574072724630354,12.5,37.583892617449585,0,0,1
1767723982,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007290223809885053,-0.05100553774411366,9.67741935483871,35.668789808916856,0,0,1
1767723997,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007293946024813514,-0.029167274318209164,9.090909090909092,33.53293413173634,0,0,1
1767724013,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007289692374975146,0.029167274318229887,21.428571428571427,36.36363636363603,0,0,1
1767724028,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007288098535085566,0.014578322035141214,13.793103448275861,39.43661971830958,0,0,1
1767724044,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072822604136464665,0.09475909322836609,26.666666666666668,43.05555555555509,0,0,1
1767724059,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072822604136464665,-0.007281730139095118,15.625,43.05555555555509,0,0,1
1767724074,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007285974499082626,-0.03641660597233166,15.625,40.57971014492699,0,0,1
1767724090,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072822604136464665,0.05100182149361981,29.03225806451613,46.26865671641813,0,0,1
1767724105,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.007275372862873283,0.13842342998688456,42.857142857142854,51.020408163265344,0,0,1
1767724121,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.007272198385586014,0.07277490721198918,31.818181818181817,52.941176470588346,0,0,1
1767724136,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007272198385586014,-0.03634777551614667,13.793103448275861,53.24675324675395,0,0,1
1767724151,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007272198385586014,-0.021811836556638896,6.25,56.64335664335653,0,0,1
1767724167,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007274314395861573,-0.029088793542282047,3.225806451612903,55.55555555555534,0,0,1
1767724182,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072748435908561795,-0.0290909090909033,3.225806451612903,54.794520547945694,0,0,1
1767724197,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072764316379181435,-0.021824530772589217,3.0303030303030303,54.054054054054156,0,0,1
1767724213,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072764316379181435,0.0,14.285714285714285,46.511627906976585,0,0,1
1767724228,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007275902211867654,0.021832472163598817,17.857142857142858,46.92307692307641,0,0,1
1767724243,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072748435908561795,0.007275372862873283,19.230769230769234,46.92307692307641,0,0,1
1767724259,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007275902211867654,-0.0290951411114286,3.225806451612903,46.511627906976585,0,0,1
1767724274,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0072822604136464665,-0.0800407480171823,3.0303030303030303,27.678571428571516,0,0,1
1767724289,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007280139778677129,-0.007279609812907407,10.344827586206897,28.703703703704335,0,0,1
1767724305,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007279079924290948,0.021842009464871595,16.129032258064516,29.24528301886808,0,0,1
1767724320,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007276961141041571,0.029116319697184485,22.58064516129032,30.693069306931193,0,0,1
1767724335,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007274314395861573,0.050946142649194455,19.35483870967742,33.65384615384586,1,0,1
1767724350,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007275902211867654,0.021832472163598817,21.875,31.6831683168313,0,0,1
1767724366,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007273785277872656,0.021826118588578493,16.129032258064516,35.51401869158859,1,0,1
1767724381,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.007268498328238773,0.09457984721718725,33.33333333333333,48.45360824742262,1,0,1
1767724396,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007268498328238773,0.007269026677341956,14.814814814814813,48.45360824742262,1,0,1
1767724411,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007265857734498951,0.036342491641214524,22.58064516129032,50.495049504950046,1,0,1
1767724427,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.007263219058680204,0.07995929345061689,34.48275862068966,52.83018867924538,1,0,1
1767724442,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007261109497524619,0.036318733202594156,23.076923076923077,52.83018867924538,1,0,1
1767724457,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007261636772922013,0.00726216412492326,9.67741935483871,52.3809523809529,1,0,1
1767724472,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00726532984598905,-0.05083145741051601,6.25,49.090909090908625,1,0,1
1767724488,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007267441860479162,-0.07987800450222471,6.25,47.78761061946971,1,0,1
1767724503,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007265857734498951,0.0,10.344827586206897,50.0,1,0,1
1767724518,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007264802034137962,0.03633720930233384,22.58064516129032,50.0,1,0,1
1767724534,SOLUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.007259001161454216,0.12355549095136818,37.93103448275862,55.03875968992344,1,0,1
1767724549,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007260582298714389,0.0,18.51851851851852,53.96825396825489,1,0,1
1767724564,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00726216412492326,-0.007261636772942653,17.24137931034483,69.14893617021353,1,0,1
1767724579,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007261109497524619,0.014524328249825878,16.129032258064516,69.47368421052678,1,0,1
1767724594,SOLUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.007264274298990923,-0.04356665698518899,6.25,66.66666666666666,1,0,1
