ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
1778521064,CRVUSDC,DECIDE_HOLD,,,,HOLD_BURST_EMA,,major,0,0.036778227289461014,0.31353744005902523,0.31353744005902523,66.66666666666666,76.0878847081557,1,0,1,0.2719,0.272,0.27195,,0.27195,0.27195,0.27149999999999996,0.2714,,
