ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1767724938,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004456129406007354,-0.013366601318846417,25.925925925925924,32.93650793650828,1,0,1
1767724954,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004452954535343592,0.08467777876816174,20.0,35.98484848484844,1,0,1
1767724969,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453152832194823,-0.004452954535323817,14.285714285714285,36.22641509433904,1,0,1
1767724984,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453351146747319,0.022271714922036653,18.51851851851852,40.408163265305895,1,0,1
1767725000,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453152832194823,-0.022260807622107963,10.714285714285714,40.408163265305895,1,0,1
1767725015,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453946196319568,-0.017812611328818843,11.11111111111111,39.91935483870915,1,0,1
1767725030,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004456526583190473,-0.0668032421840232,3.4482758620689653,37.786259541984485,1,0,1
1767725045,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.013364219529568108,0.040108739248635096,11.11111111111111,44.85596707818936,1,0,1
1767725061,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.00445216152440973,0.09804358482999251,37.5,47.65625000000025,1,0,1
1767725077,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445235975067725,-0.0044521615244295,12.5,47.45098039215759,1,0,1
1767725092,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004452756256112162,-0.04450774434751157,7.6923076923076925,46.61354581673295,1,0,1
1767725108,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453549478924332,-0.013358863605991226,19.230769230769234,47.84482758620619,1,0,1
1767725124,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004450576349626905,0.0668032421840232,43.47826086956522,51.20967741935468,1,0,1
1767725139,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445216152440973,-0.04450180232298918,33.33333333333333,49.79253112033152,1,0,1
1767725154,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451368795894367,0.017808646097678463,28.57142857142857,50.813008130081194,1,0,1
1767725170,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.008907892392658916,-0.05341880341879754,17.857142857142858,46.91358024691349,1,0,1
1767725185,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004450576349626905,0.1292335115864484,48.0,50.612244897958654,1,0,1
1767725201,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453351146747319,-0.03561412099899194,20.833333333333336,47.10743801652838,1,0,1
1767725216,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004452954535343592,0.00890670229347486,21.428571428571427,48.10126582278457,1,0,1
1767725232,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004458911133890709,-0.1780389014999779,8.0,42.379182156134235,0,0,1
1767725247,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004452954535343592,0.11144793152638849,53.84615384615385,49.58333333333339,1,0,1
1767725263,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004450576349626905,0.08909082809925715,52.63157894736842,51.405622489960095,1,0,1
1767725278,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044497841854566345,0.0,31.57894736842105,53.816793893130104,1,0,1
1767725293,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004448992303232946,-0.022240014233616535,29.166666666666668,50.78740157480302,1,0,1
1767725309,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.0044438519308433065,0.08895610016457875,48.0,55.51470588235304,1,0,1
1767725325,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.0044426673774830925,0.06668444918645224,55.00000000000001,56.47482014388486,1,0,1
1767725340,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.008881389049246324,0.04442667377492958,38.88888888888889,57.83972125435553,1,0,1
1767725355,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.00443951165372746,0.05774697938877395,40.909090909090914,57.394366197182954,1,0,1
1767725371,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004443654461438457,-0.07548510279295036,25.0,53.264604810996524,1,0,1
1767725386,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004446618346756683,-0.0932918702798752,25.0,50.8196721311478,1,0,1
1767725402,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451566951576346,-0.18661690215942334,12.0,48.136645962733155,1,0,1
1767725418,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044545414049717595,-0.16010673782521895,24.0,45.99406528189928,1,0,1
1767725434,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004451368795894367,0.06681514476614953,33.33333333333333,48.89589905362756,1,0,1
1767725449,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453549478924332,-0.0623108420865162,26.08695652173913,47.2560975609753,1,0,1
1767725465,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004451170657892417,0.0935620405435505,37.03703703703704,52.22929936305701,1,0,1
1767725480,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453549478924332,-0.02226278997282706,18.51851851851852,50.0,1,0,1
1767725496,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445235975067725,0.02672129687360532,23.076923076923077,50.819672131147065,1,0,1
1767725511,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004452756256112162,-0.062299750800989935,8.0,50.819672131147065,1,0,1
1767725526,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445235975067725,-0.01335529537462445,18.51851851851852,47.4576271186441,1,0,1
1767725542,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004450576349626905,0.017805475183617,30.76923076923077,49.15254237288111,1,0,1
1767725557,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451566951576346,-0.017803097739004625,15.384615384615385,48.10996563573875,1,0,1
1767725573,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.0044474093840431855,0.09348290598290558,37.03703703703704,51.76848874598081,1,0,1
1767725588,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004447607187322849,0.04004449388209668,35.0,64.79999999999967,1,0,1
1767725604,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004447013830222397,0.04003914939052065,30.76923076923077,65.32258064516088,1,0,1
1767725619,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451566951576346,-0.09339559706470939,11.11111111111111,59.77859778597772,1,0,1
1767725635,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445235975067725,-0.06674082313682121,19.230769230769234,59.34065934065927,1,0,1
1767725650,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044517651248616365,-0.004451566951556576,25.925925925925924,55.15873015872951,1,0,1
1767725665,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044493882091108765,0.0445136879590425,25.0,56.20155038759615,1,0,1
1767725681,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004448200702825098,0.0890432304883923,19.230769230769234,57.6779026217223,1,0,1
1767725696,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044497841854566345,0.008900360464597835,13.793103448275861,56.53846153846075,1,0,1
1767725712,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451368795894367,-0.03559827348373212,14.814814814814813,54.08560311284044,1,0,1
1767725727,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453152832194823,-0.022260807622107963,11.11111111111111,52.651515151514836,1,0,1
1767725742,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044541445815425166,-0.04897159647404954,17.857142857142858,52.255639097744094,1,0,1
1767725757,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453549478924332,0.04455533772945508,25.925925925925924,51.48148148148132,1,0,1
1767725773,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.008911861687905621,-0.04453946196329458,10.714285714285714,48.046875000000234,1,0,1
1767725788,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004457718539641017,-0.0668210976478999,15.384615384615385,45.05494505494525,0,0,1
1767725803,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004459507670362604,-0.04011946685686814,6.896551724137931,43.61702127659576,0,0,1
1767725819,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004458314757031255,0.017836439846604654,21.428571428571427,44.565217391304245,0,0,1
1767725835,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004460303300633855,-0.06685981724983538,11.11111111111111,46.59090909090949,0,0,1
1767725850,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004462891060838623,-0.09363295880149772,11.11111111111111,44.404332129964175,0,0,1
1767725866,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004459308807124501,0.0713998839752005,35.714285714285715,47.30769230769263,0,0,1
1767725881,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.008909082809923738,0.1740294511378756,57.14285714285714,51.111111111110965,0,0,1
1767725897,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004453152832194823,0.10252752641198096,44.44444444444444,52.34657039711123,0,0,1
1767725912,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.008907892392658916,-0.0133600534402024,27.27272727272727,51.111111111110965,0,0,1
1767725927,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004455136772688538,-0.031176234801572212,18.51851851851852,50.74626865671631,0,0,1
1767725942,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453351146747319,0.05346878759523539,32.0,48.83720930232574,0,0,1
1767725958,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004452557994577276,0.0534592595892488,38.095238095238095,50.0,0,0,1
1767725973,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453747828807333,-0.04896723646724096,12.5,49.03474903474873,0,0,1
1767725989,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453747828807333,-0.013359458496624019,23.076923076923077,48.43750000000021,0,0,1
1767726004,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044517651248616365,0.04899340815963392,33.33333333333333,51.52671755725255,0,0,1
1767726019,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.00445216152440973,0.03562998263039933,26.923076923076923,50.583657587549,0,0,1
1767726034,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.00445097253748907,0.07126631330454179,36.0,52.43445692883907,0,0,1
1767726050,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.008903926631643574,-0.022254862687504647,32.0,50.0,0,0,1
1767726065,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004450180232289036,0.031160968660975116,25.925925925925924,48.16326530612221,0,0,1
1767726081,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451170657892417,-0.031148489298275486,25.925925925925924,47.30290456431521,0,0,1
1767726096,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453549478924332,-0.05786264298749627,7.142857142857142,44.871794871794506,0,0,1
1767726111,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044545414049717595,-0.04007480630510833,14.285714285714285,43.56846473028985,0,0,1
1767726127,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453946196319568,-0.004453747828787553,29.629629629629626,33.663366336633615,0,0,1
1767726142,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004456327985729364,-0.04454342984409308,17.857142857142858,31.627906976744725,0,0,1
1767726157,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004457718539641017,-0.035649035247979674,14.285714285714285,30.769230769230774,0,0,1
1767726172,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004456923831161338,0.013372559507898236,14.285714285714285,32.07547169811336,0,0,1
1767726187,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.0044579172610650425,-0.05791935843172551,14.814814814814813,37.23404255319094,0,0,1
1767726202,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004455533772935615,0.035656979853822254,44.44444444444444,40.703517587939366,0,0,1
1767726218,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004452954535343592,0.09806106529974404,45.0,43.80952380952367,0,0,1
1767726233,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004455732299612843,-0.08013890743957285,9.090909090909092,40.40404040404079,0,0,1
1767726249,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004454342984399418,-0.013361243486382441,25.925925925925924,47.643979057592446,0,0,1
1767726264,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004453747828807333,0.013363028953218035,26.923076923076923,50.52083333333442,0,0,1
1767726280,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004451368795894367,0.03562363628268941,25.0,51.53061224489888,0,0,1
1767726295,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004450576349626905,0.044525579945693665,26.08695652173913,52.50000000000078,0,0,1
1767726310,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.0044483985765020875,0.06231638921037523,33.33333333333333,53.88349514563065,1,0,1
1767726325,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004447211598317484,0.04894327030033819,40.909090909090914,53.2019704433489,1,0,1
1767726341,XRPUSDC,DECIDE_HOLD,,,,HOLD_BAL,,aggressive,1,0.004445629945752954,0.07563286915513791,50.0,56.62100456620981,1,0,1
1767726356,XRPUSDC,DECIDE_HOLD,,,,HOLD_MOM,,aggressive,1,0.004445629945752954,-0.013335111348168421,17.391304347826086,57.01357466063322,1,0,1
