ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772260532,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.00018699313174635278,0.0,0.0,0.0,68.02325581395334,1,1,1
1772260542,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.00018696026907730022,0.017577354383766,0.017577354383766,44.44444444444444,68.60854162566429,1,1,1
1772260553,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.0001869277673762123,0.03478065746661567,0.03478065746661567,37.5,69.17278701198268,1,1,1
1772260564,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.004486467691820453,0.0013085702001123306,0.015330426784119713,46.666666666666664,68.52801894238355,1,1,1
1772260574,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.0001869277673762123,0.010469050868360858,0.015330426784119713,58.82352941176471,68.29656131981717,1,1,1
1772260585,PAXGUSDC,DECIDE_HOLD,,,,HOLD_RANGE_CHOP,,major,0,0.011029954739798611,-0.011028738274958512,0.01720031259698682,37.5,68.52801894238355,1,1,1
1772260596,PAXGUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.00018703719983275655,-0.056079692982374155,0.058542643546376984,18.75,67.23629935179783,1,1,1
1772260606,PAXGUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.00018706379061031027,-0.0727149015077485,0.09298949050366354,18.75,63.90963405526492,1,1,1
