ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772237230,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.574506283662479,1.9399707174231304,1.9399707174231304,44.44444444444444,83.73382624768948,1,1,0
1772237240,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7913669064748253,1.16448326055312,1.8592781625956984,44.44444444444444,83.73382624768948,1,1,0
1772237251,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.790797987059662,0.21613832853026307,1.0130246020260456,44.44444444444444,83.97085610200367,1,1,1
1772237261,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.21497671085631515,0.1794687724336017,0.6126126126126127,38.88888888888889,84.1726618705036,1,1,1
1772237271,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.9701760689902962,0.03594536304816532,1.549549549549549,56.25,83.85321100917432,1,1,1
1772237282,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8957362952346837,-0.17882689556508571,1.4398848092152665,41.17647058823529,85.01742160278746,1,1,1
1772237292,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.9567682494684723,1.5838732901367871,1.8718502519798403,57.89473684210527,85.42372881355932,1,1,1
1772237303,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.9242801279772478,0.7160759040458246,1.5037593984962414,50.0,85.64273789649415,1,1,1
1772237313,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7047216349542011,0.49575070821528955,0.8887308922858167,41.17647058823529,85.69051580698836,1,1,1
1772237324,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7526881720430049,-0.9584664536741193,1.7204301075268738,33.33333333333333,81.37583892617454,1,1,1
1772237335,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.2857142857142865,-1.1299435028248617,2.0908435472242273,35.294117647058826,83.19039451114925,1,1,1
1772237345,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.2151308712800199,-0.03584229390680857,0.6453926138400846,37.5,82.20338983050853,1,1,1
1772237356,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.8583690987124486,0.17914725904692927,1.332373064458044,41.17647058823529,83.94648829431443,1,1,1
1772237366,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.21405636817695695,0.5380200860832167,0.9325681492109033,43.75,83.58974358974363,1,1,1
1772237377,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.17743080198723007,0.24902170046247107,0.9663564781674997,53.333333333333336,84.0796019900498,1,1,1
1772237388,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.423728813559317,0.9625668449197964,0.9625668449197964,66.66666666666666,84.44084278768239,1,1,1
1772237399,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.320970042796005,-0.46148384806532355,0.9985734664764709,37.5,83.83838383838389,1,1,1
1772237410,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7834757834757763,-0.46082949308755117,0.9289031797070375,25.0,83.27526132404186,1,1,1
1772237420,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.25008931761343556,-0.249465431218819,0.9673951988534555,31.25,79.79966611018368,1,1,1
1772237431,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.2850017812611336,0.46528274874732156,0.7524184879971277,40.0,79.79966611018368,1,1,1
1772237442,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6442376521116664,-0.498575498575503,0.5368647100930596,33.33333333333333,82.13058419243991,1,1,1
1772237453,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7812499999999928,0.24919900320398936,0.9305654974946308,37.5,83.78378378378383,1,1,1
1772237463,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.881212548466691,1.1768901569186891,1.5714285714285694,47.05882352941176,88.15165876777255,1,1,0
1772237474,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.9193776520509187,0.14164305949007922,0.7082152974504206,29.411764705882355,82.17967599410899,1,1,1
1772237484,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6315789473684197,0.5291005291005321,0.777934936350783,47.05882352941176,82.05882352941177,1,1,1
1772237495,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7345225603357761,0.8110014104372392,0.8821453775582223,52.94117647058824,84.54545454545453,1,1,1
1772237506,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5305978068624012,-0.8418098912662245,3.324900614383812,52.94117647058824,82.17967599410899,1,1,1
1772237516,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.555555555555557,2.7470567249375666,4.08384531984098,68.75,84.9315068493151,1,1,1
1772237527,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.9414225941422574,1.6660758596242524,2.0914569301666086,66.66666666666666,84.13897280966769,1,1,1
1772237539,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.24449877750611465,-0.10467550593161984,0.8762705923589212,66.66666666666666,83.63636363636365,1,1,1
1772237549,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.20811654526534012,0.2782608695652181,1.0507880910683072,62.5,84.53608247422682,1,1,1
1772237560,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6629448709002065,0.13976240391335373,0.9447165850244906,52.94117647058824,83.38368580060421,1,1,1
1772237570,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.20898641588297118,-0.31249999999999933,1.084674597620706,23.52941176470588,84.25787106446778,1,1,1
1772237581,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.24458420684835996,-0.06983240223463404,0.9433962264150922,23.52941176470588,83.67029548989115,1,1,0
1772237592,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MOM,,major,0,0.2439024390243924,-0.0696378830083537,0.9110021023125432,25.0,83.74613003095978,1,1,1
1772237603,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.52283025444406,0.34977264777894157,0.9110021023125432,53.333333333333336,82.64208909370201,1,1,1
1772237613,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.20855057351408074,0.06956521739130152,0.4188481675392742,60.0,83.96946564885498,1,1,1
1772237624,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.45694200351494424,-0.8710801393728231,1.124780316344467,35.714285714285715,81.02409638554221,1,1,1
1772237636,SIGNUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5582693649685866,-0.24364775495996227,0.9841827768014024,42.857142857142854,83.41085271317831,1,1,1
1772237646,SIGNUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,0,0.24509803921568843,0.14025245441794662,0.5960729312762975,35.714285714285715,88.06451612903228,1,1,1
