ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772256332,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5239367166632415,-0.551695954229665,0.8835011300595788,38.88888888888889,82.44013683010272,1,1,1
1772256342,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5443714050944917,-0.5820484019197312,0.854261012762451,27.77777777777778,82.44013683010272,1,1,1
1772256353,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5435897435897407,0.3396109910466162,0.3499382461918442,50.0,82.44013683010272,1,1,1
1772256364,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5213124808341107,0.42085814001231703,0.42085814001231703,60.0,82.42009132420101,1,1,0
1772256374,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4394481349003547,0.3178183309411515,0.3178183309411515,43.75,82.42009132420101,1,1,0
1772256385,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6271203865528935,-0.5724215475825349,0.6273138626079797,17.647058823529413,82.23234624145798,1,1,1
1772256395,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.44467425025853996,-1.1752682677567774,1.3149720439014336,22.22222222222222,82.23234624145798,1,1,1
1772256406,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.48453608247423063,-0.27757787601521905,0.7144336301511718,50.0,82.23234624145798,1,1,1
1772256416,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5568732597710591,0.21703183133526155,0.3927242662257157,41.17647058823529,82.23234624145798,1,1,1
1772256426,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5399231647804064,-0.8544368952028089,0.8618004360917957,18.75,81.58192090395488,1,1,0
1772256437,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3630328804066029,-0.6901524515863247,0.9042719052073631,33.33333333333333,76.80851063829797,1,1,1
2026-02-28 05:27:22,BARDUSDC,BUY_FILLED,BUY,9.5,0.9676,MOM,,major,0,0.26943005181347635,-0.5154639175257737,0.8211204656480635,31.57894736842105,76.80851063829797,1,1,1
2026-02-28 05:30:24,BARDUSDC,SELL_FILLED,SELL,9.5,0.9824,TP,0.14060000000000034,major,0,,,,,,,,
1772256634,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4187091503267967,0.3895837605085006,0.8100902378999199,31.03448275862069,76.64376840039264,1,1,1
1772256644,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.367759730309536,-0.18354236769654572,0.20435271278226233,28.57142857142857,76.50542941757169,1,1,1
1772256654,BARDUSDC,DECIDE_HOLD,,,,HOLD_RANGE_SPREAD,,major,0,0.36806052550864404,-0.07151614221496055,0.3688524590163983,43.75,76.50542941757169,1,1,1
1772256665,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3791760606681735,-0.09214702569878283,0.6667350497486985,46.666666666666664,73.58490566037747,1,1,0
2026-02-28 05:31:07,BARDUSDC,BUY_FILLED,BUY,9.5,0.9798,MOM,,major,0,0.3584963638226015,0.0307377049180294,0.6667350497486985,53.333333333333336,73.58490566037747,1,1,0
2026-02-28 05:32:43,BARDUSDC,SELL_FILLED,SELL,9.5,0.9950000000000001,TP,0.14440000000000097,major,0,,,,,,,,
1772256773,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.45280740591667823,0.39397918981715474,0.5355158128725848,46.42857142857143,75.36231884057982,1,1,1
2026-02-28 05:32:59,BARDUSDC,BUY_FILLED,BUY,9.5,0.9975999999999999,MOM,,major,0,0.362173038229381,0.39389960610039537,0.49489950510049646,46.42857142857143,75.36231884057982,1,1,1
2026-02-28 05:33:41,BARDUSDC,SELL_FILLED,SELL,9.5,0.9879999999999999,STOP,-0.0912000000000005,major,0,,,,,,,,
1772256851,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4665787605233846,-0.2731134938296617,0.6289308176100612,33.33333333333333,71.36258660508099,1,1,1
1772256861,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.40580298265192283,-0.1721693336034064,0.3965429588205403,21.428571428571427,71.36258660508099,1,1,1
1772256872,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3963414634146356,-0.13193951080888744,0.22369089984748142,22.22222222222222,71.36258660508099,1,1,1
1772256882,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4997960016319772,-0.4973104638181168,0.4997960016319772,18.75,66.23794212218658,1,1,1
1772256893,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4102564102564106,-0.6926054186188662,0.7900677200902863,29.411764705882355,66.23794212218658,1,1,1
2026-02-28 05:35:00,BARDUSDC,BUY_FILLED,BUY,9.6,0.9751000000000001,MOM,,major,0,0.33957604445358813,-0.9882832399388733,1.081359423274981,29.411764705882355,66.23794212218658,1,1,1
2026-02-28 05:37:32,BARDUSDC,SELL_FILLED,SELL,9.6,0.9902,TP,0.14495999999999895,major,0,,,,,,,,
1772257062,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.49315619967794033,0.7095073991485917,0.922827299462529,44.827586206896555,59.6471885336274,1,1,1
1772257072,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7139265962795369,0.4748434027076215,0.6870074762578328,53.57142857142857,60.89743589743592,1,1,1
1772257082,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5401080216043279,0.654384375314614,0.9689140088817059,70.58823529411765,65.17357222844348,1,1,0
1772257093,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.49058870644773883,0.3617363344051495,0.5225080385852072,62.5,61.45723336853219,1,1,1
