ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
1777587342,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05521811154057922,0.22130013831259276,0.27677830058123465,42.857142857142854,,,,,0.1811,0.1812,0.18115,,0.18115,0.18105,0.18085,0.18080000000000002,,
1777588005,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05473453749315216,0.30186608122941544,0.3293988471040293,42.10526315789473,,,,,0.1827,0.1828,0.18275,,0.18275,0.1824,0.1824,0.18235,,
1777588706,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05446623093681317,0.10902153175252424,0.21828103683493122,36.36363636363637,,,,,0.1836,0.1837,0.18365,,0.18365,0.18359999999999999,0.18330000000000002,0.18330000000000002,,
1777588761,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05425935973956416,0.054274084124839486,0.2174503941288456,33.33333333333333,,,,,0.1843,0.1844,0.18435,,0.18435,0.18405,0.184,0.18395,,
1777589171,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05464480874317855,0.27389756231169565,0.3288572211564754,56.25,,,,,0.183,0.1831,0.18305,,0.18305,0.18285,0.18275,0.1827,,
1777590920,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.053995680345566406,-0.2691790040376853,0.43254933765882414,35.0,,,,,0.1852,0.1853,0.18525,,0.18525,0.18535000000000001,0.18525,0.18495,,
1777591104,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05393743257820333,0.1620307858493235,0.351731601731593,25.0,,,,,0.1854,0.1855,0.18545,,0.18545,0.18485000000000001,0.18485000000000001,0.18485000000000001,,
1777596850,ZBTUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.05688282138793457,0.19943019943020912,0.2279851809632439,46.666666666666664,,,,,0.1758,0.1759,0.17585,,0.17585,0.17575000000000002,0.17559999999999998,0.1755,,
