ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
1777597564,DOGEUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.009217439395332403,0.09687240520343932,0.1754304972069707,24.0,,,,,0.10849,0.1085,0.10849500000000001,,0.10849500000000001,0.108425,0.108355,0.108315,,
1777597641,DOGEUSDC,DECIDE_HOLD,,,,HOLD_MIN_NOTIONAL,,major,1,0.018387423002659047,0.20265291083273015,0.20265291083273015,59.09090909090909,,,,,0.10877,0.10879,0.10878,,0.10878,0.108765,0.108695,0.10858000000000001,,
