ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
1778544061,KITEUSDC,DECIDE_HOLD,,,,HOLD_BURST_EMA,,major,0,0.05555555555556486,0.22265516281659423,0.30640668523676595,50.0,67.54979445491534,1,0,1,0.18,0.1801,0.18005,,0.18005,0.17965,0.17955,0.17959999999999998,,
