ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
2026-06-03 00:14:17Z,XLMUSDC,BUY_FILLED,BUY,44.0,0.22649999999999998,BURST ret=0.1770% vel=0.1880%/s eff=1.000 pressure=999.00 drop=0.0000%,,,major,0,0.04416961130742789,-0.04414036636504822,0.22119000221190022,23.809523809523807,69.5888252399311,1,,1,0.2264,0.2265,0.22644999999999998,0.22649999999999998,0.22644999999999998,0.22635,0.22610000000000002,0.22610000000000002,0.02207992934422367,
2026-06-03 00:16:05Z,XLMUSDC,SELL_FILLED,SELL,43.0,0.22640000000000002,BURST_REVERSAL age=107.86s drawdown=0.3521% trigger=0.2650% ext=0.3091% peak=0.22720000 bid=0.22640000,-0.023775,-0.023775,major,0,0.04416961130742789,-0.264258973794326,0.2649591521307208,15.789473684210526,73.9432100583447,1,1,1,0.2264,0.2265,0.22644999999999998,0.22649999999999998,0.22644999999999998,0.22655,0.22665000000000002,0.2267,,-0.022075055187635542
