ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
2026-06-03 01:21:13Z,WLDUSDC,BUY_FILLED,BUY,23.8,0.4023,BURST ret=0.1245% vel=0.0833%/s eff=0.714 pressure=6.01 drop=0.0249%,,,major,0,0.02486325211337369,0.23673062546723309,0.27410914527784447,50.0,60.64177190531435,1,,1,0.4022,0.4023,0.40225,0.4023,0.40225,0.4024,0.4018,0.40185000000000004,0.012430080795523803,
2026-06-03 01:24:40Z,WLDUSDC,SELL_FILLED,SELL,23.7,0.4023,BURST_REVERSAL age=205.98s drawdown=0.3221% trigger=0.1491% ext=0.3231% peak=0.40360000 bid=0.40230000,-0.019069,-0.019069,major,0,0.02485707183693487,-0.18605805011164187,0.18640487138064582,26.666666666666668,57.35264456807699,1,1,1,0.4023,0.4024,0.40235,0.4023,0.40235,0.40245,0.40255,0.40249999999999997,,0.012428535918467435
