ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
1780449381,ONDOUSDC,DECIDE_HOLD,,,,HOLD_BURST_EMA,,,major,0,0.02564760194921492,0.36031398790374786,0.4119994850006556,64.70588235294117,51.99354029095841,0,0,1,0.3899,0.39,0.38995,,0.38995,0.3896,0.38949999999999996,0.38939999999999997,,
1780449410,ONDOUSDC,DECIDE_HOLD,,,,HOLD_BURST_EMA,,,major,0,0.025608194622276308,0.08969759097898948,0.10252466999872138,43.75,54.10257641756416,0,0,1,0.3905,0.3906,0.39055,,0.39055,0.3902,0.39015,0.39025,,
