ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok,bid,ask,mid,entry_price,p1,p2,p3,p4,entry_vs_mid_pct,mid_vs_entry_pct
2026-06-03 00:54:17Z,TONUSDC,BUY_FILLED,BUY,4.79,2.0100000000000002,BURST ret=0.1995% vel=0.3265%/s eff=1.000 pressure=999.00 drop=0.0000%,,,major,0,0.049776007964155794,0.19945150835205425,0.19945150835205425,33.33333333333333,58.583658957260326,1,,1,2.009,2.01,2.0095,2.0100000000000002,2.0095,2.0095,2.0054999999999996,2.0065,0.02488181139587793,
2026-06-03 01:00:07Z,TONUSDC,SELL_FILLED,SELL,4.79,2.004,BURST_REVERSAL age=349.63s drawdown=0.4965% trigger=0.2994% ext=0.1990% peak=2.01400000 bid=2.00400000,-0.047967,-0.047967,major,0,0.0499001996007929,-0.14943960149440166,0.1496632576702476,0.0,51.15730883594339,1,1,1,2.004,2.005,2.0045,2.0100000000000002,2.0045,2.0054999999999996,2.0065,2.0065,,-0.2736318407960229
